Model,TandemMoment_df,eg,minendmoment,LR1,minXreaction,HS20Moment_df,Iy1,St1,St2,Iy2,numberofgirders,maxZreaction,span,width,LR2,maxendmoment,minZreaction,A,Sb2,HS20Moment,Kg,numberofdiaphragms,df,maxXreaction,ybar2,Y,mindeflection,maxmoment,ybar1,girders,Sb1,I,girderspacing,df1,df2,haunch,TandemMoment
TX_30_65_R05,6046311.49832321,22.36,-1757582.1935682045,0.42857142857142855,-38441.506784091325,6046311.49832321,14582.276445015385,-2780.0609637546986,-28970.535911195904,18371.93462054925,5,33098.73638686987,65,30,0.5015167504420668,1355503.7763330978,-6701.30345351669,34.7,569.3927143677972,10608000.0,187023.59416563538,4,0.5699765741254911,49842.29672102955,32.26584070529916,42.86,-0.3514268303566711,3699561.895323207,27.654691844843274,"[33, 118]",527.298460848137,5900.0,7.0,0.4207362139022403,0.5699765741254911,1.8599999999999994,10608000.0
TX_30_65_R06,6178611.076077874,23.549999999999997,-1483832.5236345108,0.42857142857142855,-30315.35247877231,6178611.076077874,17939.93000671752,-2608.7513460094756,-11787.906784536674,22748.821931621093,5,32935.14801703778,65,30,0.5124904580220976,1075125.3268005685,-6038.4074643350605,39.7,675.6375579210609,10608000.0,239865.37862999836,4,0.5824482537780801,41834.782140195464,33.670155936297114,45.55,-0.3032701263525969,3854876.06732496,28.72317364621214,"[36, 135]",624.5803554887934,7800.0,7.0,0.4298255056668561,0.5824482537780801,1.5499999999999972,10608000.0
TX_30_65_R07,6272574.507501794,24.200000000000003,-1502830.3880531134,0.42857142857142855,-28001.76259247298,6272574.507501794,19953.24215615198,-2304.8583159606605,-6856.785262946986,25165.081168837147,5,32983.16773093012,65,30,0.5202843394324713,1061908.6241073275,-5826.316756411288,43.8,728.7910039117097,10608000.0,285181.94641946635,4,0.5913060433165341,39625.02498804062,34.52990093698495,48.2,-0.2730729445335955,3887452.8770498927,29.542963678947224,"[40, 149]",675.3974439731303,9800.0,7.0,0.43628101412660536,0.5913060433165341,0.20000000000000284,10608000.0
TX_30_70_P01,6488899.462240933,19.692368421052628,-1525484.0736258742,0.42857142857142855,-48615.30079846059,6488899.462240933,12481.522842946717,-2553.7596901289176,-24273.52775812501,16291.983291468485,5,31922.55969496741,70,30,0.4884940503847579,1208047.6899314444,-6652.484569951996,42.75,666.2347806185292,11688000.0,172619.53606237675,4,0.555176203134919,61382.583621393685,24.453816830672043,35.12,-0.535908351898979,4022036.6780239297,20.23749124528368,"[1.125, 12, 1.5, 12, 0.5, 22.5]",616.7524764639746,4880.377672697368,7.0,0.40735317665151954,0.555176203134919,1.9949999999999974,11688000.0
TX_30_70_P02,6476349.698619104,20.780201342281877,-1788164.3761329835,0.42857142857142855,-50000.08658667131,6476349.698619104,12829.621738902635,-2688.4543957970936,-40312.046762739126,16468.27148892341,5,32326.31758516143,70,30,0.48754928542135045,1447707.094242697,-6936.238482598505,37.25,613.5381282931555,11688000.0,168798.17004173828,4,0.5541024725033457,61756.07451882403,26.84148014523179,37.25,-0.5091391010928474,3949220.2431143005,22.47788195367591,"[0.75, 14, 1, 14, 0.5, 25.5]",570.7664879343557,4898.163940156599,7.0,0.4065764539749061,0.5541024725033457,2.0,11688000.0
TX_30_70_P03,6726887.889685901,22.451171875,-1702398.3172206457,0.42857142857142855,-43441.011690366686,6726887.889685901,18631.886096527465,-2644.535877775458,-11000.507384876226,24122.26779982884,5,32305.340472000622,70,30,0.5064101749207885,1331486.549898978,-6681.030740315264,48.0,844.700988724918,11688000.0,261489.3248447127,4,0.5755379782414357,55538.02964522048,28.55716771001011,40.75,-0.3683199485742914,4048084.8419227987,23.70457238712136,"[1, 15, 1.25, 15, 0.5, 28.5]",786.0038895555073,8311.151184082031,7.0,0.42208261809267555,0.5755379782414357,2.0,11688000.0
TX_30_70_P04,6529675.276621453,22.5,-1876445.075954491,0.42857142857142855,-43045.671880575865,6529675.276621453,14818.221232180957,-2900.5285800701217,-39192.98351499239,18598.320813118607,5,32536.178975824936,70,30,0.49156371463836285,1527411.5625697484,-7039.123543291058,33.75,571.8079369118886,11688000.0,185579.187684818,4,0.5586648936192209,52880.94275118311,32.52546810308523,43.0,-0.4490873832630405,3946373.1464162506,27.891199716493496,"[0.75, 12, 0.75, 12, 0.5, 31.5]",531.2866202531325,5983.453125,7.0,0.40987684965772997,0.5586648936192209,2.0,11688000.0
TX_30_70_P05,6668371.183653601,24.4770205479452,-1601658.4376497504,0.42857142857142855,-35320.33907037472,6668371.183653601,18356.57993886852,-2794.36097533817,-16019.11125894635,23192.976510968256,5,32188.067440900795,70,30,0.5020049498265751,1257735.4905072218,-6537.383503906722,36.5,678.6102430430441,11688000.0,236480.61245370648,4,0.5705314154392198,44974.6972616034,34.17716833592966,45.62,-0.3838721042192736,4104576.041746214,29.055848733976816,"[0.75, 12, 0.875, 12, 0.5, 34]",631.7688430626714,7528.912680151256,7.0,0.41846093613071794,0.5705314154392198,1.9949999999999974,11688000.0
TX_30_70_P06,6799419.973274323,26.461783439490446,-1801876.724044747,0.42857142857142855,-35987.382070503554,6799419.973274323,22347.266830861503,-2771.766392544127,-11561.919623289763,28428.334590686558,5,32501.63708933969,70,30,0.5118704985860159,1421805.462388491,-6738.684386961408,39.25,794.2825834773372,11688000.0,295778.70710877556,4,0.5817436664334636,45605.48137915305,35.79120980624862,48.25,-0.311995026108138,4070694.571645067,30.187535973098523,"[0.75, 12, 1, 12, 0.5, 36.5]",740.2812488828556,9284.447883492569,7.0,0.4265717316571061,0.5817436664334636,2.0,11688000.0
TX_30_70_R01,6512794.654994045,19.0,-1653409.2926640776,0.42857142857142855,-51715.544919098094,6512794.654994045,12968.779460718877,-3020.6651449904994,-213022.45285305323,17142.16504649231,5,32937.95675995867,70,30,0.49029291621102256,1287804.9670859885,-6826.286401327505,47.7,687.9008491813913,11688000.0,180111.49085160412,4,0.5572206241439122,66388.75372297138,24.91952883455756,35.0,-0.47671459467869154,3979436.484824432,20.706647761925407,"[24, 162]",626.309946922716,5170.0,7.0,0.4088320840343732,0.5572206241439122,3.0,11688000.0
TX_30_70_R02,6520401.946745077,19.880000000000003,-1783455.259883798,0.42857142857142855,-49731.21715246541,6520401.946745077,13490.737594800015,-2863.914258436529,-42338.63925477654,17437.26231196683,5,32966.7732390536,70,30,0.4908656045045528,1399522.2466282535,-6885.333501708978,43.1,646.1081527413563,11688000.0,182557.31249949924,4,0.557871487572303,63368.996527370306,26.988147786067554,37.38,-0.4685196689346521,3970194.326263904,22.68940590485244,"[27, 146]",594.5831129899632,5660.0,7.0,0.4093029101143452,0.557871487572303,2.3800000000000026,11688000.0
TX_30_70_R03,6711730.337970672,21.439999999999998,-1735799.1035991842,0.42857142857142855,-43700.645394276406,6711730.337970672,17947.95188323311,-2799.212736620726,-13537.956712252286,23342.732426097806,5,33001.59247757996,70,30,0.5052690917718856,1320386.5764633836,-6686.9299622498,51.0,814.0232443254026,11688000.0,254792.82603902783,4,0.5742411309009815,57442.87453021906,28.67575660624089,40.44,-0.3531802681717791,4050401.9187060697,23.988214411706238,"[30, 173]",748.1987435661121,8230.0,7.0,0.4211444957109376,0.5742411309009815,2.4399999999999977,11688000.0
TX_30_70_R04,6534059.86312223,22.36,-1920897.8222197911,0.42857142857142855,-43596.23818363931,6534059.86312223,14582.276445015385,-2780.0609637546986,-28970.535911195904,18371.93462054925,5,33140.96720936283,70,30,0.4918937928637214,1537260.2827684223,-7043.836882151378,34.7,569.3927143677972,11688000.0,187023.59416563538,4,0.5590400293567959,54474.31077127774,32.26584070529916,42.86,-0.4314063758687776,3949492.236630367,27.654691844843274,"[33, 118]",527.298460848137,5900.0,7.0,0.4101482179372729,0.5590400293567959,1.8599999999999994,11688000.0
TX_30_70_R05,6676608.078024926,23.549999999999997,-1661854.7335198685,0.42857142857142855,-35785.24803524442,6676608.078024926,17939.93000671752,-2608.7513460094756,-11787.906784536674,22748.821931621093,5,32977.600182749666,70,30,0.5026250355464192,1269108.111605344,-6507.0710152263855,39.7,675.6375579210609,11688000.0,239865.37862999836,4,0.571236146306034,46855.166104214964,33.670155936297114,45.55,-0.3708970256735571,4105610.192524055,28.72317364621214,"[36, 135]",624.5803554887934,7800.0,7.0,0.4189707292101628,0.571236146306034,1.5499999999999972,11688000.0
TX_30_70_R06,6777850.422429455,24.200000000000003,-1692596.6772953148,0.42857142857142855,-33414.81512073865,6777850.422429455,19953.24215615198,-2304.8583159606605,-6856.785262946986,25165.081168837147,5,33025.393044345736,70,30,0.5102467105587083,1267184.7621172436,-6320.999583132606,43.8,728.7910039117097,11688000.0,285181.94641946635,4,0.5798982223160041,44629.46097695047,34.52990093698495,48.2,-0.33391959210214267,4138112.0497217746,29.542963678947224,"[40, 149]",675.3974439731303,9800.0,7.0,0.42523676155165857,0.5798982223160041,0.20000000000000284,11688000.0
TX_30_75_P01,7054028.100298129,19.802692307692304,-1647812.8811872334,0.42857142857142855,-52943.578738777935,7054028.100298129,13974.518396937243,-2501.636078767012,-14102.469638461247,18370.676118049487,5,31940.495353782768,75,30,0.4861191698260686,1328808.1837839482,-6848.252584106984,48.75,755.300419360548,12768000.0,200869.79276977415,4,0.5524771381812444,65646.63795588797,24.322343331415677,35.62,-0.5844286077788656,4306742.908741628,20.03884839483731,"[1.375, 12, 1.75, 12, 0.5, 22.5]",697.3713320041662,5853.021334134615,7.0,0.4030149515407437,0.5524771381812444,1.9949999999999974,12768000.0
TX_30_75_P02,7058661.228229483,21.326249999999998,-1701220.1129947426,0.42857142857142855,-50500.3324226922,7058661.228229483,14691.28705047395,-2550.79191752852,-15956.054059614773,19088.170298822744,5,31954.269553609774,75,30,0.48643845581014233,1383580.2237181552,-6919.087707518809,42.5,722.2514808105675,12768000.0,202401.58257238823,4,0.5528400084766198,62088.33968042537,26.428703583134915,37.62,-0.5587717532458489,4309031.7081456715,21.865499607389207,"[0.875, 14, 1.25, 14, 0.5, 25.5]",671.8934995434172,5831.206412760417,7.0,0.40327563404641903,0.5528400084766198,1.9949999999999974,12768000.0
TX_30_75_P03,7216952.205682165,22.451171875,-1853520.3570547611,0.42857142857142855,-48821.77768772604,7216952.205682165,18631.886096527465,-2644.535877775458,-11000.507384876226,24122.26779982884,5,32343.637884621647,75,30,0.4973468725978502,1496405.748322973,-6992.508063770532,48.0,844.700988724918,12768000.0,261489.3248447127,4,0.5652374847808713,60469.14003724179,28.55716771001011,40.75,-0.44356857965849555,4303145.352858974,23.70457238712136,"[1, 15, 1.25, 15, 0.5, 28.5]",786.0038895555073,8311.151184082031,7.0,0.41218186094961407,0.5652374847808713,2.0,12768000.0
TX_30_75_P04,7005950.075898163,22.5,-2027541.601461778,0.42857142857142855,-47830.59493655352,7005950.075898163,14818.221232180957,-2900.5285800701217,-39192.98351499239,18598.320813118607,5,32570.274605215403,75,30,0.4828059353200704,1697190.3242613182,-7300.3237400148955,33.75,571.8079369118886,12768000.0,185579.187684818,4,0.5487116287514225,57139.55161033589,32.52546810308523,43.0,-0.5420063958323739,4194676.185062497,27.891199716493496,"[0.75, 12, 0.75, 12, 0.5, 31.5]",531.2866202531325,5983.453125,7.0,0.40030984603660064,0.5487116287514225,2.0,12768000.0
TX_30_75_P05,7154343.88966779,24.4770205479452,-1768091.4751703108,0.42857142857142855,-40447.544616747604,7154343.88966779,18356.57993886852,-2794.36097533817,-16019.11125894635,23192.976510968256,5,32228.334463169725,75,30,0.4930323019479502,1440301.161982465,-6908.230671235497,36.5,678.6102430430441,12768000.0,236480.61245370648,4,0.5603339512584422,49649.31421036865,34.17716833592966,45.62,-0.46108208704240633,4354614.317028182,29.055848733976816,"[0.75, 12, 0.875, 12, 0.5, 34]",631.7688430626714,7528.912680151256,7.0,0.4086592099594928,0.5603339512584422,1.9949999999999974,12768000.0
TX_30_75_P06,7294555.883646857,26.461783439490446,-1972220.8377295819,0.42857142857142855,-40706.61927573915,7294555.883646857,22347.266830861503,-2771.766392544127,-11561.919623289763,28428.334590686558,5,32541.379849641933,75,30,0.5026948291088331,1608251.4682425254,-7075.740797508718,39.25,794.2825834773372,12768000.0,295778.70710877556,4,0.5713154670776047,49917.39205434775,35.79120980624862,48.25,-0.375594465921827,4327256.182159344,30.187535973098523,"[0.75, 12, 1, 12, 0.5, 36.5]",740.2812488828556,9284.447883492569,7.0,0.4165482245642592,0.5713154670776047,2.0,12768000.0
TX_30_75_R01,7115430.970676143,19.47,-1754420.3861824055,0.42857142857142855,-55085.879304447204,7115430.970676143,15212.75535560537,-3013.5320600518226,-30693.586975492908,20457.26670556257,5,32987.46061397486,75,30,0.49035066875812366,1380998.3875995732,-6995.250455721456,56.3,823.7770134555687,12768000.0,222043.31632310175,4,0.5572862602346603,69971.63840978024,24.833500293664063,35.47,-0.4962635481294283,4282815.492598344,20.451852161365835,"[24, 192]",743.832648289074,6260.0,7.0,0.4064697782459331,0.5572862602346603,3.469999999999999,12768000.0
TX_30_75_R02,7067362.733476248,20.090000000000003,-1857066.975287511,0.42857142857142855,-53965.27929306795,7067362.733476248,14698.956902288977,-2850.6716395676713,-25421.77678816153,19181.0166405007,5,33008.990604699604,75,30,0.487038108724286,1485621.7420614103,-7097.402315194963,47.6,714.4968311353449,12768000.0,205306.8885222629,4,0.5535215173461974,67451.83693007524,26.845488747685295,37.59,-0.5176648830580886,4252950.766055123,22.443686414715167,"[27, 161]",654.9261396136612,6310.0,7.0,0.4037652234176781,0.5535215173461974,2.5900000000000034,12768000.0
TX_30_75_R03,7200734.806376276,21.439999999999998,-1885895.4331023414,0.42857142857142855,-49182.96001699622,7200734.806376276,17947.95188323311,-2799.212736620726,-13537.956712252286,23342.732426097806,5,33037.69233115105,75,30,0.49622927162217734,1486029.5858720941,-7016.619930699373,51.0,814.0232443254026,12768000.0,254792.82603902783,4,0.5639673250607985,62411.33567521326,28.67575660624089,40.44,-0.4276303614127234,4305623.436273033,23.988214411706238,"[30, 173]",748.1987435661121,8230.0,7.0,0.4112693905086431,0.5639673250607985,2.4399999999999977,12768000.0
TX_30_75_R04,7010641.241820616,22.36,-2073391.8167465415,0.42857142857142855,-48503.06008466485,7010641.241820616,14582.276445015385,-2780.0609637546986,-28970.535911195904,18371.93462054925,5,33177.44861719714,75,30,0.48312922091679816,1710273.6546567942,-7318.681411997493,34.7,569.3927143677972,12768000.0,187023.59416563538,4,0.5490790446288076,58799.44623153521,32.26584070529916,42.86,-0.5224978537688943,4197806.0965196695,27.654691844843274,"[33, 118]",527.298460848137,5900.0,7.0,0.4005737940443662,0.5490790446288076,1.8599999999999994,12768000.0
TX_30_75_R05,7163156.724851853,23.549999999999997,-1831404.018555863,0.42857142857142855,-41094.8951780001,7163156.724851853,17939.93000671752,-2608.7513460094756,-11787.906784536674,22748.821931621093,5,33014.40267513568,75,30,0.49363962701989167,1457403.2273790704,-6900.931965729802,39.7,675.6375579210609,12768000.0,239865.37862999836,4,0.561024179577996,51636.74018690692,33.670155936297114,45.55,-0.4476455757326132,4354264.679117831,28.72317364621214,"[36, 135]",624.5803554887934,7800.0,7.0,0.4091550632991639,0.561024179577996,1.5499999999999972,12768000.0
TX_30_75_R06,7271478.144875331,24.200000000000003,-1874451.9309682832,0.42857142857142855,-38708.00101069847,7271478.144875331,19953.24215615198,-2304.8583159606605,-6856.785262946986,25165.081168837147,5,33062.115987345554,75,30,0.501104456763619,1467911.6353774932,-6742.032287333412,43.8,728.7910039117097,12768000.0,285181.94641946635,4,0.5695080000685566,49425.371154212036,34.52990093698495,48.2,-0.40293116566212844,4386432.6023195945,29.542963678947224,"[40, 149]",675.3974439731303,9800.0,7.0,0.4152497577708925,0.5695080000685566,0.20000000000000284,12768000.0
TX_30_80_P01,7647960.260879505,20.275,-1875722.3166378357,0.42857142857142855,-61427.48527800815,7647960.260879505,16073.483060068,-2453.13723548951,-9888.203415114856,21345.160066885317,5,32254.51741409055,80,30,0.4859448725000334,1583703.660676367,-7328.596789242774,56.25,886.0092585010185,13848000.0,242975.31713614977,5,0.5522790483015241,72749.65170965428,24.091351035087158,36.25,-0.5981260334075984,4510032.528123681,19.69778480896499,"[1.625, 12, 2.125, 12, 0.5, 22.5]",816.0046023425195,7081.3125,7.0,0.4006574179478226,0.5522790483015241,2.0,13848000.0
TX_30_80_P02,7642618.578719222,21.940274151436032,-1930650.2586959025,0.42857142857142855,-58516.78077722175,7642618.578719222,16769.32383883545,-2490.0116048964032,-11043.212563152661,22010.696981677916,5,32241.439743428014,80,30,0.4856054665711621,1647118.1652839389,-7408.075885469836,47.875,838.2837524907796,13848000.0,241018.71815240214,5,0.5518933115770669,68586.31614644238,26.25685743792346,38.25,-0.5763385848044964,4509662.588499198,21.515363179087217,"[1, 14, 1.5, 14, 0.5, 25.75]",779.411609241861,6915.232867235095,7.0,0.40038209876708575,0.5518933115770669,2.0,13848000.0
TX_30_80_P03,7696673.812513078,22.451171875,-1978351.541261109,0.42857142857142855,-54876.7388550179,7696673.812513078,18631.886096527465,-2644.535877775458,-11000.507384876226,24122.26779982884,5,32289.461788566616,80,30,0.48904009002603,1681991.94984981,-7428.30300824101,48.0,844.700988724918,13848000.0,261489.3248447127,5,0.5557967802219149,64542.68792003133,28.55716771001011,40.75,-0.5271941371003876,4531376.801728044,23.70457238712136,"[1, 15, 1.25, 15, 0.5, 28.5]",786.0038895555073,8311.151184082031,7.0,0.40316819540033694,0.5557967802219149,2.0,13848000.0
TX_30_80_P04,7643239.482408831,24.468235294117648,-2087492.0957573385,0.42857142857142855,-51997.21036039878,7643239.482408831,18151.44927647466,-2653.457530490318,-13836.09538116228,23242.47796556065,5,32410.67337282614,80,30,0.4856449182620691,1812689.8927366957,-7581.616527842088,38.25,733.3132470410694,13848000.0,241245.41760819766,5,0.5519381486430409,59878.509456322325,31.695156277817723,43.38,-0.5367020010526741,4504992.161852873,26.534321727255776,"[0.75, 12, 1.125, 12, 0.5, 31.5]",684.0743646305338,7089.206112132352,7.0,0.40041410117569226,0.5519381486430409,2.0050000000000026,13848000.0
